L6_MAT1A_MAD_Hampel,Sediment_Y_mm,Core_Y_mm,strat_depth_cm,R570R630,R590R690,RMean,R850R950,RABD676
1431,98.16310976,98.16310976,9.816310976,0.887696801,0.881760413,0.106884736,1.025408874,0.999875403
1432,98.23170732,98.23170732,9.823170732,0.883219023,0.875455308,0.106823346,1.028997026,1.003043857
1433,98.30030488,98.30030488,9.830030488,0.887168207,0.870525313,0.107170121,1.030880323,1.00138656
1434,98.36890244,98.36890244,9.836890244,0.879490326,0.882594825,0.106865844,1.030530614,1.00597164
1435,98.4375,98.4375,9.84375,0.88431366,0.876579973,0.105967309,1.019659071,0.998111224
1436,98.50609756,98.50609756,9.850609756,0.886961171,0.882762577,0.106025624,1.022594892,1.002016695
1437,98.57469512,98.57469512,9.857469512,0.892792686,0.878788943,0.105919509,1.023310573,1.001687801
1438,98.64329268,98.64329268,9.864329268,0.897242566,0.881763198,0.106425559,1.018843131,1.003046684
1439,98.71189024,98.71189024,9.871189024,0.895119079,0.882065531,0.107294781,1.014451897,0.998534963
1440,98.7804878,98.7804878,9.87804878,0.892541565,0.882440363,0.107921952,1.015005446,0.99875475
1441,98.84908537,98.84908537,9.884908537,0.882651942,0.877875327,0.110162146,1.026369296,1.002885565
1442,98.91768293,98.91768293,9.891768293,0.873871922,0.869773999,0.111964533,1.035103263,1.002691398
1443,98.98628049,98.98628049,9.898628049,0.868708089,0.865558465,0.112345973,1.043563167,1.001332068
1444,99.05487805,99.05487805,9.905487805,0.871640252,0.86612736,0.111973066,1.028104966,0.999243202
1445,99.12347561,99.12347561,9.912347561,0.877409677,0.874917925,0.110594384,1.026529246,1.003039984
1446,99.19207317,99.19207317,9.919207317,0.874359905,0.876425695,0.111837787,1.02020639,1.004046602
1447,99.26067073,99.26067073,9.926067073,0.885449043,0.875634438,0.112870911,1.028874894,1.003493364
1448,99.32926829,99.32926829,9.932926829,0.874352249,0.871729315,0.115031345,1.026710591,1.00094864
1449,99.39786585,99.39786585,9.939786585,0.873887084,0.872560651,0.117483995,1.033682072,1.004254698
1450,99.46646341,99.46646341,9.946646341,0.872380286,0.867005292,0.120230274,1.038588584,1.003586347
1451,99.53506098,99.53506098,9.953506098,0.873062466,0.867427014,0.122017781,1.0442779,1.001369586
1452,99.60365854,99.60365854,9.960365854,0.866550706,0.863339799,0.122349534,1.04272302,1.000246882
1453,99.6722561,99.6722561,9.96722561,0.875417558,0.867642194,0.121627711,1.039906593,1.002569783
1454,99.74085366,99.74085366,9.974085366,0.874802084,0.871510228,0.119720151,1.032920311,1.001801105
1455,99.80945122,99.80945122,9.980945122,0.871311521,0.867136622,0.117975195,1.025168973,1.002805486
1456,99.87804878,99.87804878,9.987804878,0.874776997,0.865350602,0.117720128,1.023004682,1.002167358
1457,99.94664634,99.94664634,9.994664634,0.878472013,0.866510257,0.117629281,1.031528498,1.001899258
1458,100.0152439,100.0152439,10.00152439,0.874857562,0.865109773,0.115835678,1.041235823,1.003652781
1459,100.0838415,100.0838415,10.00838415,0.881539056,0.871713779,0.115188398,1.039941198,1.002127895
1460,100.152439,100.152439,10.0152439,0.883878532,0.88234442,0.113560611,1.023716839,0.999935675
1461,100.2210366,100.2210366,10.02210366,0.880069477,0.874796616,0.11004204,1.029943544,1.002569783
1462,100.2896341,100.2896341,10.02896341,0.887088312,0.875511559,0.107396043,1.033159279,0.99757863
1463,100.3582317,100.3582317,10.03582317,0.896251477,0.877612777,0.10396376,1.021549149,1.000858046
1464,100.4268293,100.4268293,10.04268293,0.897988882,0.886401661,0.100175911,1.029943544,1.001748796
1465,100.4954268,100.4954268,10.04954268,0.881539056,0.887718117,0.098690246,1.027480774,1.005630085
1466,100.5640244,100.5640244,10.05640244,0.899303897,0.887459034,0.099334686,1.02717677,1.004438232
1467,100.632622,100.632622,10.0632622,0.888524787,0.874998738,0.102195983,1.023353675,1.000999959
1468,100.7012195,100.7012195,10.07012195,0.88396382,0.880882587,0.104535815,1.033710199,1.003639892
1469,100.7698171,100.7698171,10.07698171,0.883570747,0.87391262,0.106192802,1.027480774,1.003327084
1470,100.8384146,100.8384146,10.08384146,0.887996816,0.878535471,0.107711036,1.019317604,1.003754697
1471,100.9070122,100.9070122,10.09070122,0.888322673,0.87771699,0.108252383,1.02717677,1.005663323
1472,100.9756098,100.9756098,10.09756098,0.879352205,0.873601204,0.107753345,1.033403689,1.002619048
1473,101.0442073,101.0442073,10.10442073,0.880934434,0.873745508,0.108113511,1.030412764,1.003730796
1474,101.1128049,101.1128049,10.11128049,0.884226851,0.873109033,0.107214908,1.019613545,1.000126688
1475,101.1814024,101.1814024,10.11814024,0.884129326,0.86760149,0.107846352,1.025019986,1.00094622
1476,101.25,101.25,10.125,0.882339195,0.865004702,0.109103021,1.032152528,1.001745231
1477,101.3185976,101.3185976,10.13185976,0.879921054,0.872174235,0.110684071,1.033936663,1.003342225
1478,101.3871951,101.3871951,10.13871951,0.877834837,0.868775202,0.111833557,1.02556954,1.002402822
1479,101.4557927,101.4557927,10.14557927,0.879653724,0.881578467,0.11242571,1.016559158,1.002835092
1480,101.5243902,101.5243902,10.15243902,0.881838651,0.871339103,0.113137057,1.019973339,1.002928946
1481,101.5929878,101.5929878,10.15929878,0.875512767,0.868100354,0.11496581,1.029631108,1.004535926
1482,101.6615854,101.6615854,10.16615854,0.869406855,0.866151671,0.116488977,1.038042327,0.999880361
1483,101.7301829,101.7301829,10.17301829,0.875452855,0.868161302,0.118547544,1.035053062,0.999467237
1484,101.7987805,101.7987805,10.17987805,0.873944144,0.868237448,0.119264083,1.028256045,1.003431928
1485,101.867378,101.867378,10.1867378,0.873519782,0.865898554,0.119369247,1.033287788,1.001283049
1486,101.9359756,101.9359756,10.19359756,0.862561692,0.865741302,0.1191981,1.037887124,1.002250049
1487,102.0045732,102.0045732,10.20045732,0.867542857,0.864477592,0.118329147,1.036396445,1.002324859
1488,102.0731707,102.0731707,10.20731707,0.876959686,0.873395386,0.118233829,1.03156209,1.001144716
1489,102.1417683,102.1417683,10.21417683,0.871585783,0.870508995,0.117465904,1.028643846,1.000706651
1490,102.2103659,102.2103659,10.22103659,0.874046611,0.868907799,0.117070207,1.035531678,1.001161358
1491,102.2789634,102.2789634,10.22789634,0.8761569,0.86755672,0.116302867,1.037490242,1.003359297
1492,102.347561,102.347561,10.2347561,0.88387576,0.875829347,0.114926816,1.029794805,1.001133459
1493,102.4161585,102.4161585,10.24161585,0.889389231,0.874746689,0.112559564,1.024002889,1.001362339
1494,102.4847561,102.4847561,10.24847561,0.882436854,0.88097752,0.112357288,1.03431229,1.000210653
1495,102.5533537,102.5533537,10.25533537,0.878146164,0.876536602,0.112968949,1.03431229,1.003770311
1496,102.6219512,102.6219512,10.26219512,0.87625799,0.874172356,0.114509772,1.033319213,1.002946679
1497,102.6905488,102.6905488,10.26905488,0.87177349,0.873759338,0.116550904,1.036477925,1.002225549
1498,102.7591463,102.7591463,10.27591463,0.874252752,0.873875664,0.117934402,1.039361049,1.002196539
1499,102.8277439,102.8277439,10.28277439,0.877964849,0.876833297,0.119293302,1.035050463,1.005093087
1500,102.8963415,102.8963415,10.28963415,0.879802993,0.878677356,0.120922034,1.035327102,1.001438524
1501,102.964939,102.964939,10.2964939,0.879559015,0.875455977,0.121405729,1.032300214,1.001840721
1502,103.0335366,103.0335366,10.30335366,0.877513478,0.874372958,0.121642056,1.045657844,1.003413624
1503,103.1021341,103.1021341,10.31021341,0.880613471,0.873838073,0.121921115,1.043962913,0.997443494
1504,103.1707317,103.1707317,10.31707317,0.875446067,0.870984992,0.12163643,1.03431229,1.004042115
1505,103.2393293,103.2393293,10.32393293,0.872825789,0.873589113,0.121114063,1.03383014,1.001089955
1506,103.3079268,103.3079268,10.33079268,0.878933722,0.874160914,0.120059072,1.032503585,1.001840721
1507,103.3765244,103.3765244,10.33765244,0.879454224,0.867810101,0.119130846,1.036168245,1.000342441
1508,103.445122,103.445122,10.3445122,0.880397667,0.871207114,0.117695751,1.037917299,1.005933036
1509,103.5137195,103.5137195,10.35137195,0.888877453,0.882091376,0.117049067,1.031724825,0.998423992
1510,103.5823171,103.5823171,10.35823171,0.886268765,0.883818278,0.11574805,1.028641351,1.002258116
1511,103.6509146,103.6509146,10.36509146,0.880533085,0.882693805,0.11553552,1.026782714,1.000922266
1512,103.7195122,103.7195122,10.37195122,0.889722868,0.879751026,0.116483828,1.029936438,1.003250417
1513,103.7881098,103.7881098,10.37881098,0.8853021,0.881434687,0.117583522,1.029254275,1.003259617
1514,103.8567073,103.8567073,10.38567073,0.884115448,0.879310886,0.118850087,1.031594783,0.998697865
1515,103.9253049,103.9253049,10.39253049,0.883240816,0.878937274,0.119858691,1.038775198,0.998604139
1516,103.9939024,103.9939024,10.39939024,0.873323566,0.870470128,0.120816309,1.040150095,1.001252619
1517,104.0625,104.0625,10.40625,0.873386068,0.867713182,0.122574042,1.035631095,1.004262709
1518,104.1310976,104.1310976,10.41310976,0.86405545,0.867497571,0.123411837,1.039183493,1.003517919
1519,104.1996951,104.1996951,10.41996951,0.869876694,0.870223237,0.12416139,1.042467218,1.003939274
1520,104.2682927,104.2682927,10.42682927,0.875063305,0.866509889,0.123188208,1.043422172,1.003460159
1521,104.3368902,104.3368902,10.43368902,0.876382587,0.872349558,0.122976855,1.042768044,0.999157967
1522,104.4054878,104.4054878,10.44054878,0.876815174,0.875073563,0.121794125,1.031643209,0.999370777
1523,104.4740854,104.4740854,10.44740854,0.874667926,0.869857246,0.120924478,1.031132925,1.000458889
1524,104.5426829,104.5426829,10.45426829,0.876877386,0.870392295,0.120554888,1.032590793,1.003452781
1525,104.6112805,104.6112805,10.46112805,0.87139891,0.867837221,0.12123754,1.033358441,1.001467483
1526,104.679878,104.679878,10.4679878,0.868585672,0.868479662,0.12174371,1.038520139,1.000297473
1527,104.7484756,104.7484756,10.47484756,0.871241326,0.867307762,0.122716456,1.039680923,0.99794087
1528,104.8170732,104.8170732,10.48170732,0.870237821,0.873462936,0.123194806,1.044603928,1.003593886
1529,104.8856707,104.8856707,10.48856707,0.872918525,0.87215815,0.123608831,1.037907046,1.002667784
1530,104.9542683,104.9542683,10.49542683,0.875217163,0.870828315,0.123403336,1.028108478,1.001866606
1531,105.0228659,105.0228659,10.50228659,0.870082408,0.870516575,0.123640269,1.031097293,1.000829987
1532,105.0914634,105.0914634,10.50914634,0.876200561,0.864568084,0.123998534,1.036180383,0.999707911
1533,105.160061,105.160061,10.5160061,0.865983643,0.863497469,0.125282515,1.044466218,0.998654076
1534,105.2286585,105.2286585,10.52286585,0.866802959,0.868786757,0.125789356,1.044956157,1.00176817
1535,105.2972561,105.2972561,10.52972561,0.874587648,0.864296046,0.126760939,1.038178509,1.00418573
1536,105.3658537,105.3658537,10.53658537,0.87721208,0.870211239,0.127045533,1.037921735,1.002105714
1537,105.4344512,105.4344512,10.54344512,0.873199517,0.869559798,0.126827997,1.036687848,0.996875006
1538,105.5030488,105.5030488,10.55030488,0.875545767,0.872042294,0.126917912,1.036073455,1.001927066
1539,105.5716463,105.5716463,10.55716463,0.870173592,0.866252935,0.125637469,1.038325164,1.000622906
1540,105.6402439,105.6402439,10.56402439,0.870995489,0.868836603,0.125876568,1.040986146,1.00398383
1541,105.7088415,105.7088415,10.57088415,0.874186551,0.871080553,0.125327779,1.043364872,1.001620172
1542,105.777439,105.777439,10.5777439,0.872516144,0.869689521,0.124485489,1.03932682,1.002081273
1543,105.8460366,105.8460366,10.58460366,0.868197037,0.866434629,0.123810204,1.036020057,1.001754968
1544,105.9146341,105.9146341,10.59146341,0.874723782,0.86406236,0.122489549,1.044295209,1.000093264
1545,105.9832317,105.9832317,10.59832317,0.875697099,0.867533566,0.121195564,1.045497813,1.000212525
1546,106.0518293,106.0518293,10.60518293,0.876643449,0.866746628,0.119681789,1.042350505,1.006752219
1547,106.1204268,106.1204268,10.61204268,0.878471689,0.872326398,0.116918029,1.033379383,1.002954665
1548,106.1890244,106.1890244,10.61890244,0.879640724,0.875580742,0.115614542,1.024714137,1.004469869
1549,106.257622,106.257622,10.6257622,0.87721208,0.871296647,0.11546045,1.022522495,1.000137799
1550,106.3262195,106.3262195,10.63262195,0.882869546,0.874054668,0.114649466,1.029769013,1.001048742
1551,106.3948171,106.3948171,10.63948171,0.873071796,0.865778435,0.115036694,1.037373693,1.002754622
1552,106.4634146,106.4634146,10.64634146,0.877791334,0.870408343,0.115097874,1.034164135,0.998731364
1553,106.5320122,106.5320122,10.65320122,0.876650165,0.869777069,0.115292189,1.031938528,1.002509537
1554,106.6006098,106.6006098,10.66006098,0.879288997,0.873856743,0.11470092,1.030631786,1.003598205
1555,106.6692073,106.6692073,10.66692073,0.878015043,0.866364863,0.114141872,1.030145395,1.00534443
1556,106.7378049,106.7378049,10.67378049,0.874928283,0.870620853,0.113414909,1.031453337,0.999465098
1557,106.8064024,106.8064024,10.68064024,0.878215966,0.867915986,0.111731595,1.037958515,1.002894331
1558,106.875,106.875,10.6875,0.884138537,0.866241898,0.110939001,1.033554241,1.003015292
1559,106.9435976,106.9435976,10.69435976,0.877866066,0.872924578,0.108967517,1.030827131,1.005340836
1560,107.0121951,107.0121951,10.70121951,0.882577904,0.876479604,0.10836218,1.026799234,0.999942258
1561,107.0807927,107.0807927,10.70807927,0.894434056,0.88368611,0.10628872,1.018835706,1.002922379
1562,107.1493902,107.1493902,10.71493902,0.887284515,0.884245881,0.105150296,1.030631786,1.004589907
1563,107.2179878,107.2179878,10.72179878,0.893581982,0.887680013,0.105477891,1.014049316,1.003140102
1564,107.2865854,107.2865854,10.72865854,0.893333315,0.884569135,0.106254157,1.02682957,1.007479277
1565,107.3551829,107.3551829,10.73551829,0.882842395,0.883696881,0.107902676,1.035152863,0.998891449
1566,107.4237805,107.4237805,10.74237805,0.881272038,0.875353358,0.108325858,1.03086421,1.001662267
1567,107.492378,107.492378,10.7492378,0.884906138,0.877494044,0.108207917,1.031354741,0.998553198
1568,107.5609756,107.5609756,10.75609756,0.888459363,0.881058882,0.107504838,1.027119315,1.00438963
1569,107.6295732,107.6295732,10.76295732,0.892805672,0.880402403,0.105494195,1.034629268,1.000775621
1570,107.6981707,107.6981707,10.76981707,0.885153324,0.88339576,0.104206742,1.03380959,1.003924219
1571,107.7667683,107.7667683,10.77667683,0.896290099,0.880689937,0.102155584,1.034416686,1.005950127
1572,107.8353659,107.8353659,10.78353659,0.899491446,0.889593689,0.100215633,1.031162099,1.003201494
1573,107.9039634,107.9039634,10.79039634,0.9011786,0.891644781,0.097424879,1.024023463,1.002109524
1574,107.972561,107.972561,10.7972561,0.910872265,0.899834552,0.094417088,1.014685383,1.005680904
1575,108.0411585,108.0411585,10.80411585,0.912689077,0.901662841,0.093382752,1.003286739,1.004438668
1576,108.1097561,108.1097561,10.81097561,0.905566358,0.892213359,0.093201828,1.007745498,1.002177037
1577,108.1783537,108.1783537,10.81783537,0.919334456,0.898695967,0.095260189,1.02023887,1.001742542
1578,108.2469512,108.2469512,10.82469512,0.918849878,0.903336283,0.096063457,1.021703413,1.000472499
1579,108.3155488,108.3155488,10.83155488,0.90802107,0.901253931,0.097109106,1.017966268,1.001695773
1580,108.3841463,108.3841463,10.83841463,0.921308983,0.906391443,0.098099795,1.023184865,1.003616668
1581,108.4527439,108.4527439,10.84527439,0.915606702,0.897007732,0.098377833,1.029125134,1.004347146
1582,108.5213415,108.5213415,10.85213415,0.918033898,0.909719953,0.097523203,1.02562769,1.003105327
1583,108.589939,108.589939,10.8589939,0.922713699,0.910227359,0.096776838,1.012234319,1.002393374
1584,108.6585366,108.6585366,10.86585366,0.933174451,0.917945573,0.095838501,1.005311845,1.002156279
1585,108.7271341,108.7271341,10.87271341,0.925680526,0.91235184,0.094923288,1.019549424,1.00196209
1586,108.7957317,108.7957317,10.87957317,0.929296382,0.914951952,0.09455513,1.016210967,1.000762012
1587,108.8643293,108.8643293,10.88643293,0.937330101,0.914717677,0.094940685,1.019441157,1.002102818
1588,108.9329268,108.9329268,10.89329268,0.936568211,0.915126575,0.095374619,1.019258715,1.002145127
1589,109.0015244,109.0015244,10.90015244,0.924484915,0.911488384,0.095458318,1.02395933,1.001187326
1590,109.070122,109.070122,10.9070122,0.930405086,0.912656053,0.095149687,1.019465137,1.002883685
1591,109.1387195,109.1387195,10.91387195,0.923761796,0.909772228,0.093395114,1.012795035,1.001776774
1592,109.2073171,109.2073171,10.92073171,0.925801323,0.909545427,0.091320128,1.001423913,1.004288905
1593,109.2759146,109.2759146,10.92759146,0.944471052,0.911762238,0.089844659,0.996961344,1.000935403
1594,109.3445122,109.3445122,10.93445122,0.936344169,0.919359583,0.089502437,1.023184865,1.002790074
1595,109.4131098,109.4131098,10.94131098,0.929643785,0.920541465,0.092156259,1.023670574,1.005227268
1596,109.4817073,109.4817073,10.94817073,0.925289028,0.916124388,0.097729936,0.992326427,1.005810998
1597,109.5503049,109.5503049,10.95503049,0.912700938,0.898486813,0.106341814,1.027754918,0.999746908
1598,109.6189024,109.6189024,10.96189024,0.889323438,0.893340628,0.114584033,1.044095002,0.999585763
1599,109.6875,109.6875,10.96875,0.894951161,0.892792165,0.120840292,1.051186331,1.002340656
1600,109.7560976,109.7560976,10.97560976,0.901753305,0.890452837,0.12419642,1.052516527,1.003880958
1601,109.8246951,109.8246951,10.98246951,0.895674327,0.886957022,0.12465099,1.047670755,0.998963413
1602,109.8932927,109.8932927,10.98932927,0.908006953,0.89205673,0.123780755,1.036752232,1.003570604
1603,109.9618902,109.9618902,10.99618902,0.899271043,0.893294182,0.12101375,1.027648272,1.001556228
1604,110.0304878,110.0304878,11.00304878,0.90081326,0.89505333,0.119122111,1.021533435,0.997890165
1605,110.0990854,110.0990854,11.00990854,0.903156512,0.887024689,0.118595112,1.023670574,1.005472399
1606,110.1676829,110.1676829,11.01676829,0.891399293,0.888757073,0.119016818,1.032740615,1.002403144
1607,110.2362805,110.2362805,11.02362805,0.892726802,0.8877386,0.11839599,1.032671275,1.000577082
1608,110.304878,110.304878,11.0304878,0.894825806,0.881463133,0.118448622,1.034589527,1.001875716
1609,110.3734756,110.3734756,11.03734756,0.892604964,0.888546235,0.11755679,1.031755672,1.002210907
1610,110.4420732,110.4420732,11.04420732,0.893872641,0.886943932,0.117133763,1.028569312,1.002720589
1611,110.5106707,110.5106707,11.05106707,0.900132004,0.88869302,0.116467064,1.020221561,1.001677344
1612,110.5792683,110.5792683,11.05792683,0.900266446,0.889929762,0.116162217,1.018472889,1.004759584
1613,110.6478659,110.6478659,11.06478659,0.896977451,0.887819649,0.116717434,1.02625133,1.00447304
1614,110.7164634,110.7164634,11.07164634,0.889284006,0.886475928,0.117516343,1.035313587,1.004030119
1615,110.785061,110.785061,11.0785061,0.8854276,0.880069184,0.11758103,1.03152307,0.999850623
1616,110.8536585,110.8536585,11.08536585,0.891419669,0.885940338,0.117965623,1.032634582,1.002124682
1617,110.9222561,110.9222561,11.09222561,0.886604001,0.885468155,0.117745581,1.030325852,1.003105415
1618,110.9908537,110.9908537,11.09908537,0.890488128,0.883165724,0.116946753,1.032826659,1.005417914
1619,111.0594512,111.0594512,11.10594512,0.892036087,0.885915265,0.116929691,1.03105155,1.001008044
1620,111.1280488,111.1280488,11.11280488,0.892873608,0.887103054,0.116401137,1.028786306,1.002545985
1621,111.1966463,111.1966463,11.11966463,0.894055122,0.886002809,0.117248451,1.031308083,0.998553128
1622,111.2652439,111.2652439,11.12652439,0.893797688,0.876988493,0.117449968,1.034781843,1.002710147
1623,111.3338415,111.3338415,11.13338415,0.886866865,0.878311994,0.118449839,1.038106794,1.003216007
1624,111.402439,111.402439,11.1402439,0.880482596,0.884034886,0.118229789,1.03725295,1.004603254
1625,111.4710366,111.4710366,11.14710366,0.885875453,0.882826452,0.117657874,1.032778712,1.00355289
1626,111.5396341,111.5396341,11.15396341,0.884665975,0.886311231,0.117126868,1.035538762,1.003934504
1627,111.6082317,111.6082317,11.16082317,0.889311899,0.881377239,0.116939879,1.035443553,1.006914109
1628,111.6768293,111.6768293,11.16768293,0.89005114,0.873923516,0.116911541,1.031015664,1.000306922
1629,111.7454268,111.7454268,11.17454268,0.878297049,0.873448631,0.116314905,1.034695033,1.006436228
1630,111.8140244,111.8140244,11.18140244,0.881742316,0.871459514,0.116629557,1.040205401,1.004238585
1631,111.882622,111.882622,11.1882622,0.887621809,0.873397371,0.115861932,1.036787078,1.002509852
1632,111.9512195,111.9512195,11.19512195,0.880014221,0.877800655,0.114843045,1.033844224,1.00430902
1633,112.0198171,112.0198171,11.20198171,0.890043968,0.874367546,0.113784065,1.028619087,1.001678472
1634,112.0884146,112.0884146,11.20884146,0.890125961,0.881866288,0.113186268,1.022653701,1.003035249
1635,112.1570122,112.1570122,11.21570122,0.890051372,0.880400041,0.112540555,1.026492936,0.998799806
1636,112.2256098,112.2256098,11.22256098,0.894660324,0.885447499,0.111829334,1.024869377,1.003787662
1637,112.2942073,112.2942073,11.22942073,0.896160221,0.883539793,0.112577534,1.03012493,1.006092988
1638,112.3628049,112.3628049,11.23628049,0.887141055,0.87943318,0.112229593,1.040235881,1.001735743
1639,112.4314024,112.4314024,11.24314024,0.88915386,0.88117625,0.112171185,1.034352655,1.000525049
1640,112.5,112.5,11.25,0.888493839,0.876096615,0.110634252,1.022909864,1.000019434
1641,112.5685976,112.5685976,11.25685976,0.8849143,0.881639324,0.109460879,1.013449529,1.003570353
1642,112.6371951,112.6371951,11.26371951,0.887621809,0.877902466,0.11000941,1.013558353,1.001613595
1643,112.7057927,112.7057927,11.27057927,0.877765216,0.881398244,0.110502039,1.020484406,0.999523892
1644,112.7743902,112.7743902,11.27743902,0.882324425,0.866098754,0.112138768,1.028982128,1.001573587
1645,112.8429878,112.8429878,11.28429878,0.87995524,0.869800741,0.113482066,1.033347572,0.999912614
1646,112.9115854,112.9115854,11.29115854,0.879486816,0.866575276,0.114646384,1.032361145,1.002616779
1647,112.9801829,112.9801829,11.29801829,0.880970826,0.867171188,0.114000008,1.033664364,1.005774636
1648,113.0487805,113.0487805,11.30487805,0.877353406,0.871156964,0.113718116,1.027287495,1.001275661
1649,113.117378,113.117378,11.3117378,0.882237919,0.869929777,0.112338501,1.02388344,1.001047343
1650,113.1859756,113.1859756,11.31859756,0.888889194,0.875357477,0.111700767,1.026754027,1.003803295
1651,113.2545732,113.2545732,11.32545732,0.89083981,0.876284025,0.111312607,1.030908612,1.003604799
1652,113.3231707,113.3231707,11.33231707,0.888205524,0.878057572,0.111099821,1.032108818,1.002362618
1653,113.3917683,113.3917683,11.33917683,0.89198392,0.880593257,0.110273644,1.036973663,1.000242158
1654,113.4603659,113.4603659,11.34603659,0.89120187,0.883954213,0.109261343,1.019997317,1.000463465
1655,113.5289634,113.5289634,11.35289634,0.888197834,0.895036491,0.108297984,1.013072785,1.001274051
1656,113.597561,113.597561,11.3597561,0.900915212,0.889853841,0.108307509,1.02019908,1.000152238
1657,113.6661585,113.6661585,11.36661585,0.900583931,0.88480065,0.110026485,1.029798349,1.004214264
1658,113.7347561,113.7347561,11.37347561,0.890608717,0.885097614,0.111718736,1.029070749,0.999570732
1659,113.8033537,113.8033537,11.38033537,0.895032781,0.892364824,0.114168143,1.020923549,1.002488937
1660,113.8719512,113.8719512,11.38719512,0.902100309,0.888375056,0.115969259,1.017714325,1.003152697
1661,113.9405488,113.9405488,11.39405488,0.893660075,0.894716551,0.11946474,1.03265928,1.002902036
1662,114.0091463,114.0091463,11.40091463,0.900508047,0.884584151,0.123601625,1.037559128,1.000918191
1663,114.0777439,114.0777439,11.40777439,0.890999415,0.887957959,0.126889951,1.048071728,1.000822501
1664,114.1463415,114.1463415,11.41463415,0.886557474,0.887251787,0.127110654,1.050522279,1.002773163
1665,114.214939,114.214939,11.4214939,0.892051599,0.885403319,0.125437246,1.042841994,1.003096813
1666,114.2835366,114.2835366,11.42835366,0.889779734,0.884357613,0.123148681,1.034746509,1.003249613
1667,114.3521341,114.3521341,11.43521341,0.88389493,0.877625173,0.119531438,1.02915387,1.001468523
1668,114.4207317,114.4207317,11.44207317,0.884153732,0.878979521,0.118522172,1.02193681,1.003925318
1669,114.4893293,114.4893293,11.44893293,0.884905954,0.88270356,0.117722424,1.01921237,1.001666844
1670,114.5579268,114.5579268,11.45579268,0.891550913,0.884665434,0.117807372,1.022911897,1.00284622
1671,114.6265244,114.6265244,11.46265244,0.888003355,0.874122262,0.118254295,1.031324416,0.998649565
1672,114.695122,114.695122,11.4695122,0.890051218,0.874555967,0.118617244,1.035890206,1.000786833
1673,114.7637195,114.7637195,11.47637195,0.889631092,0.877721347,0.11851217,1.041285812,1.000792115
1674,114.8323171,114.8323171,11.48323171,0.881510522,0.874816829,0.117739738,1.041831903,1.002337223
1675,114.9009146,114.9009146,11.49009146,0.885829703,0.879020498,0.116249671,1.032849905,1.000708987
1676,114.9695122,114.9695122,11.49695122,0.893586042,0.879697045,0.114112362,1.030422583,1.003611389
1677,115.0381098,115.0381098,11.50381098,0.895586475,0.882605355,0.113490745,1.036426246,1.005390546
1678,115.1067073,115.1067073,11.51067073,0.897292488,0.89537399,0.112243954,1.030440788,1.004776929
1679,115.1753049,115.1753049,11.51753049,0.899281306,0.892484493,0.11211893,1.022584924,1.007584807
1680,115.2439024,115.2439024,11.52439024,0.898554689,0.888914348,0.112163484,1.023856079,1.00147586
1681,115.3125,115.3125,11.53125,0.893079663,0.887198354,0.114626285,1.03033145,1.005466802
1682,115.3810976,115.3810976,11.53810976,0.888968315,0.887389676,0.116596265,1.04100969,1.004262574
1683,115.4496951,115.4496951,11.54496951,0.889114055,0.881575004,0.117731726,1.039283711,1.001736468
1684,115.5182927,115.5182927,11.55182927,0.889333337,0.879697267,0.118624268,1.040764431,1.007138889
1685,115.5868902,115.5868902,11.55868902,0.883634848,0.882705966,0.117934827,1.033097912,1.001910187
1686,115.6554878,115.6554878,11.56554878,0.884507261,0.879375401,0.118003012,1.033366494,0.99948421
1687,115.7240854,115.7240854,11.57240854,0.879431844,0.875512266,0.118923184,1.030577887,1.000942354
1688,115.7926829,115.7926829,11.57926829,0.88086859,0.873969672,0.120252341,1.032508372,1.005359648
1689,115.8612805,115.8612805,11.58612805,0.877832472,0.869347605,0.121243473,1.025255854,1.002298652
1690,115.929878,115.929878,11.5929878,0.879736569,0.871511489,0.122971411,1.031036538,1.000394547
1691,115.9984756,115.9984756,11.59984756,0.875052613,0.872236739,0.124031141,1.038750416,1.002024588
1692,116.0670732,116.0670732,11.60670732,0.877939372,0.871472109,0.124586895,1.04606605,1.002619598
1693,116.1356707,116.1356707,11.61356707,0.876624892,0.869522931,0.123615558,1.048693767,0.999961408
1694,116.2042683,116.2042683,11.62042683,0.880860801,0.879924144,0.120731278,1.030360915,1.005211439
1695,116.2728659,116.2728659,11.62728659,0.891654348,0.888172513,0.1185157,1.023870568,1.002483606
1696,116.3414634,116.3414634,11.63414634,0.898000533,0.899783259,0.117672255,1.010173685,1.001918711
1697,116.410061,116.410061,11.6410061,0.882844308,0.895639546,0.117790722,1.01206336,1.001852711
1698,116.4786585,116.4786585,11.64786585,0.891160298,0.888580319,0.119650046,1.021848635,1.002067984
1699,116.5472561,116.5472561,11.65472561,0.881648013,0.877686878,0.121889247,1.028656154,1.000378443
1700,116.6158537,116.6158537,11.66158537,0.870923642,0.867971867,0.124204282,1.036400699,1.002252334
1701,116.6844512,116.6844512,11.66844512,0.863007788,0.863322381,0.124701111,1.043606639,1.002516951
1702,116.7530488,116.7530488,11.67530488,0.869913211,0.861672615,0.123928739,1.042176135,1.002533728
1703,116.8216463,116.8216463,11.68216463,0.871978509,0.865973755,0.122554775,1.037065914,1.00051855
1704,116.8902439,116.8902439,11.68902439,0.883692573,0.868799747,0.120041496,1.024134745,0.998356241
