L15_H16_MAD_Hampel,Sediment_Y_mm,strat_depth_Y_mm,R570R630,RABD660670,R660R670,RMean,RABD660670RMean
4799,329.1996951,329.1996951,0.973132771,1.016935819,1.014077224,0.10256423,10.14106601
4800,329.2682927,329.2682927,0.973639372,1.018426547,1.015918783,0.104236026,9.964185438
4801,329.3368902,329.3368902,0.966686557,1.019830678,1.021648915,0.106893249,9.663931062
4802,329.4054878,329.4054878,0.95996689,1.020221677,1.01831086,0.1076959,9.666155638
4803,329.4740854,329.4740854,0.965117342,1.020330477,1.017216594,0.108437446,9.610045979
4804,329.5426829,329.5426829,0.947989479,1.024462294,1.012903647,0.106817858,9.803019485
4805,329.6112805,329.6112805,0.970098485,1.019079357,1.016913166,0.105705999,9.858821538
4806,329.679878,329.679878,0.960031082,1.019482735,1.015400083,0.106140624,9.804771216
4807,329.7484756,329.7484756,0.968701053,1.019830678,1.013704549,0.10773793,9.631307625
4808,329.8170732,329.8170732,0.959376487,1.021689642,1.016337665,0.107956238,9.622757535
4809,329.8856707,329.8856707,0.956845493,1.020159122,1.016255062,0.107244279,9.697752137
4810,329.9542683,329.9542683,0.968288009,1.021075005,1.014687366,0.105342267,9.937789209
4811,330.0228659,330.0228659,0.970249711,1.020571573,1.015700104,0.103162365,10.18807061
4812,330.0914634,330.0914634,0.978356053,1.018729101,1.016332596,0.100004793,10.46637863
4813,330.160061,330.160061,0.982581576,1.020204948,1.012686797,0.096406683,10.80919563
4814,330.2286585,330.2286585,0.977262307,1.020971922,1.013567153,0.094776154,10.9977111
4815,330.2972561,330.2972561,0.989744771,1.021839423,1.014053872,0.095861523,10.97091187
4816,330.3658537,330.3658537,0.994498479,1.023555011,1.011437826,0.097373397,10.8778441
4817,330.4344512,330.4344512,0.966423622,1.022133557,1.016105053,0.100080523,10.53074094
4818,330.5030488,330.5030488,0.975919741,1.021799306,1.015837868,0.103525564,10.12534085
4819,330.5716463,330.5716463,0.965656096,1.026151168,1.010350414,0.106740903,9.799341463
4820,330.6402439,330.6402439,0.969777127,1.023676519,1.01276953,0.109751991,9.443565499
4821,330.7088415,330.7088415,0.947676065,1.024104931,1.013711856,0.111450871,9.276717532
4822,330.777439,330.777439,0.949210478,1.025620045,1.011535055,0.113279821,9.151680523
4823,330.8460366,330.8460366,0.953920186,1.023415184,1.009785268,0.11415952,9.087812032
4824,330.9146341,330.9146341,0.949298942,1.022502743,1.012580857,0.114387218,9.103787714
4825,330.9832317,330.9832317,0.959561532,1.017528276,1.018052888,0.114336764,9.0727463
4826,331.0518293,331.0518293,0.951122176,1.021208267,1.016290189,0.113240579,9.195060676
4827,331.1204268,331.1204268,0.95188517,1.023896389,1.013082099,0.114314407,9.117051132
4828,331.1890244,331.1890244,0.946551798,1.021036945,1.018020782,0.113302601,9.174906708
4829,331.257622,331.257622,0.949049222,1.022392823,1.013902166,0.113020471,9.207263231
4830,331.3262195,331.3262195,0.968358467,1.018393365,1.020576384,0.112075813,9.250036778
4831,331.3948171,331.3948171,0.956951705,1.02199313,1.013439198,0.111041786,9.355590136
4832,331.4634146,331.4634146,0.948495037,1.022402564,1.010871834,0.110667739,9.418398326
4833,331.5320122,331.5320122,0.951250064,1.020331576,1.016109789,0.110227773,9.459682757
4834,331.6006098,331.6006098,0.961150866,1.022717113,1.013590486,0.108972151,9.62439121
4835,331.6692073,331.6692073,0.957978708,1.018101309,1.013452667,0.108096819,9.669266493
4836,331.7378049,331.7378049,0.96020901,1.019797316,1.015412145,0.108247604,9.702370359
4837,331.8064024,331.8064024,0.969393875,1.021061928,1.016197675,0.109537121,9.617012539
4838,331.875,331.875,0.971897024,1.022698977,1.017793452,0.111815391,9.459171303
4839,331.9435976,331.9435976,0.968981072,1.021495735,1.017008462,0.112876467,9.348259018
4840,332.0121951,332.0121951,0.957951007,1.023183094,1.012868427,0.11222538,9.423096318
4841,332.0807927,332.0807927,0.958208375,1.021440361,1.014772789,0.110879494,9.54203711
4842,332.1493902,332.1493902,0.977075695,1.021412717,1.01302796,0.110640728,9.596741876
4843,332.2179878,332.2179878,0.971262887,1.027096756,1.015412145,0.109383815,9.794270631
4844,332.2865854,332.2865854,0.970560983,1.018847131,1.01541349,0.109144226,9.634099137
4845,332.3551829,332.3551829,0.969626055,1.019198553,1.013681132,0.109528813,9.52035254
4846,332.4237805,332.4237805,0.952346072,1.019432909,1.01942334,0.110166205,9.445895849
4847,332.492378,332.492378,0.960921376,1.022198255,1.01114965,0.108724658,9.628441557
4848,332.5609756,332.5609756,0.95915562,1.024845972,1.014833327,0.106039637,10.04811064
4849,332.6295732,332.6295732,0.975280293,1.021655642,1.014833327,0.104606737,10.22432753
4850,332.6981707,332.6981707,0.974444928,1.014193509,1.015802303,0.10408941,10.18813719
4851,332.7667683,332.7667683,0.977380622,1.018743502,1.015975412,0.106387461,9.949942996
4852,332.8353659,332.8353659,0.974765984,1.014404009,1.021449795,0.109318791,9.616945959
4853,332.9039634,332.9039634,0.970659226,1.020250775,1.014833327,0.111881978,9.479574495
4854,332.972561,332.972561,0.980387003,1.017747908,1.019531943,0.114610493,9.28535879
4855,333.0411585,333.0411585,0.967478135,1.017486001,1.019144127,0.115972132,9.168749255
4856,333.1097561,333.1097561,0.97530147,1.018031296,1.022282547,0.11657709,9.092793303
4857,333.1783537,333.1783537,0.97069453,1.019132772,1.017398459,0.117230844,9.008151424
4858,333.2469512,333.2469512,0.970052415,1.021698282,1.017581272,0.116321507,9.074569487
4859,333.3155488,333.3155488,0.965972805,1.026129391,1.010626815,0.116230005,9.136298841
4860,333.3841463,333.3841463,0.963831144,1.0208571,1.013338746,0.115025058,9.244209336
4861,333.4527439,333.4527439,0.97397923,1.018951988,1.013050672,0.114883785,9.249843221
4862,333.5213415,333.5213415,0.984103905,1.019077618,1.014116772,0.115204501,9.177125369
4863,333.589939,333.589939,0.963103587,1.020409955,1.014569566,0.116926873,8.939916949
4864,333.6585366,333.6585366,0.959398988,1.02258061,1.014459318,0.117241189,8.891541012
4865,333.7271341,333.7271341,0.957081447,1.022609726,1.015270398,0.114413502,9.134906439
4866,333.7957317,333.7957317,0.961236484,1.018089309,1.007463956,0.11054819,9.583680614
4867,333.8643293,333.8643293,0.984753403,1.017021784,1.012646791,0.111030898,9.472978984
4868,333.9329268,333.9329268,0.976740149,1.014424003,1.018760363,0.111910448,9.293539232
4869,334.0015244,334.0015244,0.977545623,1.017391741,1.013526916,0.114152518,9.074681943
4870,334.070122,334.070122,0.976031959,1.01874983,1.012996203,0.116697845,8.885672723
4871,334.1387195,334.1387195,0.973149934,1.01769051,1.017283939,0.116451343,8.922460771
4872,334.2073171,334.2073171,0.967358004,1.015412809,1.016676357,0.116959118,8.888269432
4873,334.2759146,334.2759146,0.973470334,1.017610616,1.014914774,0.117363652,8.891456819
4874,334.3445122,334.3445122,0.974965139,1.014969576,1.014116772,0.117659429,8.830748589
4875,334.4131098,334.4131098,0.971761385,1.018089309,1.013809779,0.119795735,8.61775709
4876,334.4817073,334.4817073,0.967911551,1.019055265,1.013359788,0.120649618,8.507139183
4877,334.5503049,334.5503049,0.969685294,1.020176023,1.009974085,0.122016669,8.390596374
4878,334.6189024,334.6189024,0.96761245,1.01802325,1.015398425,0.122701759,8.319898459
4879,334.6875,334.6875,0.962854668,1.016936558,1.014039609,0.122604359,8.314188557
4880,334.7560976,334.7560976,0.967915613,1.01752196,1.015839323,0.123611285,8.247066752
4881,334.8246951,334.8246951,0.965963575,1.018740586,1.014587972,0.123122914,8.284652733
4882,334.8932927,334.8932927,0.962914327,1.0219402,1.01002331,0.122149963,8.376440771
4883,334.9618902,334.9618902,0.967501199,1.017358391,1.012947512,0.121736463,8.368087369
4884,335.0304878,335.0304878,0.955983696,1.016217554,1.014094582,0.121496309,8.380186704
4885,335.0990854,335.0990854,0.96250524,1.020229829,1.013632192,0.120837297,8.461974421
4886,335.1676829,335.1676829,0.955896014,1.015701966,1.016193949,0.120955482,8.418644198
4887,335.2362805,335.2362805,0.962001885,1.018613438,1.014358325,0.120677283,8.462306515
4888,335.304878,335.304878,0.964502429,1.015579353,1.018888393,0.120839424,8.428854142
4889,335.3734756,335.3734756,0.970131265,1.019338006,1.0133592,0.121622014,8.410751612
4890,335.4420732,335.4420732,0.972580489,1.021140121,1.013496883,0.120461827,8.508793877
4891,335.5106707,335.5106707,0.964605465,1.019529029,1.014401942,0.11992107,8.542731885
4892,335.5792683,335.5792683,0.966842142,1.017284502,1.014176475,0.11972395,8.541763152
4893,335.6478659,335.6478659,0.971768072,1.023488701,1.014401942,0.11932721,8.625131976
4894,335.7164634,335.7164634,0.970108181,1.018171253,1.009110986,0.119693981,8.553485424
4895,335.785061,335.785061,0.985297113,1.019182718,1.013820985,0.122352865,8.373338561
4896,335.8536585,335.8536585,0.974369018,1.015296422,1.021577709,0.124504359,8.198743443
4897,335.9222561,335.9222561,0.953471399,1.022298996,1.010553641,0.125787656,8.167587742
4898,335.9908537,335.9908537,0.953235185,1.016173297,1.01987637,0.127929805,7.975406662
4899,336.0594512,336.0594512,0.966136792,1.019522815,1.017325301,0.127864594,8.003267311
4900,336.1280488,336.1280488,0.94954896,1.019868763,1.016549651,0.127215728,8.044942733
4901,336.1966463,336.1966463,0.962848258,1.018180977,1.017925537,0.126385153,8.092041685
4902,336.2652439,336.2652439,0.956452382,1.016095514,1.019666154,0.125238283,8.177173815
4903,336.3338415,336.3338415,0.955794058,1.017547313,1.018903649,0.124169316,8.294410736
4904,336.402439,336.402439,0.968829949,1.023663069,1.013994195,0.122933323,8.492334174
4905,336.4710366,336.4710366,0.973094044,1.020510533,1.016087427,0.120132535,8.754797489
4906,336.5396341,336.5396341,0.999374188,1.013503555,1.02176133,0.117601532,8.952603786
4907,336.6082317,336.6082317,0.980285065,1.014740566,1.018255061,0.115200075,9.190285167
4908,336.6768293,336.6768293,0.990558216,1.014929684,1.014709289,0.115354421,9.157601641
4909,336.7454268,336.7454268,0.992020723,1.015441792,1.01714537,0.116508164,8.979812476
4910,336.8140244,336.8140244,0.983846726,1.014550543,1.017398264,0.117085109,8.803298281
4911,336.882622,336.882622,0.973461751,1.017719877,1.01703346,0.118705603,8.632291886
4912,336.9512195,336.9512195,0.987954411,1.015507026,1.015282813,0.12099042,8.421762497
4913,337.0198171,337.0198171,0.978302889,1.022630036,1.008213801,0.121731471,8.422690922
4914,337.0884146,337.0884146,0.973851998,1.020456311,1.010798047,0.122718672,8.338952211
4915,337.1570122,337.1570122,0.976948547,1.021476122,1.011434245,0.122858397,8.342941115
4916,337.2256098,337.2256098,0.968347468,1.017834552,1.013527537,0.123957773,8.249968236
4917,337.2942073,337.2942073,0.972656984,1.01802874,1.012946722,0.124979601,8.192834039
4918,337.3628049,337.3628049,0.972192689,1.022259795,1.01236763,0.126935853,8.106372825
4919,337.4314024,337.4314024,0.963880288,1.01720273,1.015207279,0.129047232,7.9316502
4920,337.5,337.5,0.96033463,1.019493738,1.015718599,0.130345851,7.865872714
4921,337.5685976,337.5685976,0.967839055,1.015132911,1.019884734,0.130573446,7.81353296
4922,337.6371951,337.6371951,0.958770701,1.017678294,1.015950945,0.129130203,7.915740321
4923,337.7057927,337.7057927,0.963098611,1.018760757,1.014047902,0.128312571,7.969313645
4924,337.7743902,337.7743902,0.969559753,1.017851001,1.016450879,0.127943418,7.983350438
4925,337.8429878,337.8429878,0.985443953,1.017201295,1.013538697,0.128849558,7.923686428
4926,337.9115854,337.9115854,0.971297892,1.01903773,1.015312478,0.128700512,7.951195063
4927,337.9801829,337.9801829,0.961515177,1.014437988,1.019769906,0.12975843,7.852388543
4928,338.0487805,338.0487805,0.963738094,1.016373897,1.018404789,0.130045459,7.848984342
4929,338.117378,338.117378,0.979346669,1.019662693,1.011444487,0.129111621,7.927933301
4930,338.1859756,338.1859756,0.978526459,1.017571613,1.010495508,0.127625499,8.001606918
4931,338.2545732,338.2545732,0.967612596,1.018614741,1.012262415,0.127117092,8.043517636
4932,338.3231707,338.3231707,0.976091418,1.018074373,1.01364918,0.128024521,7.98188651
4933,338.3917683,338.3917683,0.970886129,1.015462828,1.015126197,0.129007483,7.900376258
4934,338.4603659,338.4603659,0.970818763,1.020552472,1.012606107,0.129747228,7.900586021
4935,338.5289634,338.5289634,0.970176068,1.019377212,1.011330066,0.130055255,7.880195379
4936,338.597561,338.597561,0.966415349,1.01663707,1.014540138,0.129185737,7.919210749
4937,338.6661585,338.6661585,0.961274016,1.016454839,1.015972542,0.12922094,7.917424548
4938,338.7347561,338.7347561,0.965782204,1.015774576,1.016419236,0.130597375,7.826837401
4939,338.8033537,338.8033537,0.968037604,1.017335113,1.01411141,0.131040905,7.813489268
4940,338.8719512,338.8719512,0.966036733,1.016333567,1.016813759,0.131676348,7.765768397
4941,338.9405488,338.9405488,0.978771558,1.015955021,1.01436739,0.130653365,7.825617383
4942,339.0091463,339.0091463,0.969377598,1.016475328,1.013522618,0.130392606,7.841917146
4943,339.0777439,339.0777439,0.969189921,1.015858279,1.012535278,0.130585733,7.830721894
4944,339.1463415,339.1463415,0.971753874,1.017054515,1.015626971,0.130607535,7.845693119
4945,339.214939,339.214939,0.968393348,1.01609095,1.01811777,0.130766527,7.842747965
4946,339.2835366,339.2835366,0.96979018,1.020341005,1.015126197,0.13104507,7.870555747
4947,339.3521341,339.3521341,0.966644688,1.01663707,1.012235118,0.130404841,7.923316433
4948,339.4207317,339.4207317,0.973010832,1.019673637,1.01237393,0.129509764,7.946144043
4949,339.4893293,339.4893293,0.964968624,1.01663707,1.009499152,0.129193059,7.967621573
4950,339.5579268,339.5579268,0.969200201,1.016447938,1.017319579,0.129049843,7.915046054
4951,339.6265244,339.6265244,0.973081314,1.016800367,1.019010576,0.128321234,7.963052657
4952,339.695122,339.695122,0.974980833,1.014767275,1.019118434,0.127934052,7.972926624
4953,339.7637195,339.7637195,0.973984806,1.016475328,1.00924854,0.127212322,8.072114337
4954,339.8323171,339.8323171,0.983133733,1.01732071,1.010062232,0.127527952,8.011129964
4955,339.9009146,339.9009146,0.97637747,1.013068158,1.016169378,0.127606326,7.96916028
4956,339.9695122,339.9695122,0.985918084,1.013435916,1.01694562,0.128037552,7.944877232
4957,340.0381098,340.0381098,0.973688764,1.018176564,1.01579113,0.127734143,8.000823267
4958,340.1067073,340.1067073,0.978850257,1.018981623,1.014806709,0.128090739,7.991359011
4959,340.1753049,340.1753049,0.973585173,1.019730465,1.010305878,0.126961341,8.085386884
4960,340.2439024,340.2439024,0.978652539,1.016384803,1.015165587,0.126914844,8.069665455
4961,340.3125,340.3125,0.970548861,1.015236658,1.016957481,0.126489674,8.091101023
4962,340.3810976,340.3810976,0.970389466,1.020081233,1.014515461,0.127090684,8.079846374
4963,340.4496951,340.4496951,0.965163498,1.016198859,1.017450816,0.12829757,7.9671681
4964,340.5182927,340.5182927,0.976810747,1.017315718,1.016358142,0.128598623,7.9547061
4965,340.5868902,340.5868902,0.966671166,1.015678116,1.017712979,0.129590121,7.872535252
4966,340.6554878,340.6554878,0.973031007,1.015827635,1.016017778,0.130686733,7.799533229
4967,340.7240854,340.7240854,0.977913446,1.01641438,1.015376262,0.131421947,7.752391454
4968,340.7926829,340.7926829,0.975003394,1.016925311,1.013656688,0.133276989,7.641895748
4969,340.8612805,340.8612805,0.976523825,1.016268281,1.018786307,0.133618376,7.616479012
4970,340.929878,340.929878,0.978512161,1.017431224,1.015833702,0.134507222,7.575868822
4971,340.9984756,340.9984756,0.974530837,1.016858063,1.017999868,0.134943883,7.549623566
4972,341.0670732,341.0670732,0.969495545,1.013762957,1.019499061,0.1352196,7.514938216
4973,341.1356707,341.1356707,0.959254723,1.019034724,1.016998468,0.134867285,7.580103628
4974,341.2042683,341.2042683,0.962978418,1.019101641,1.017523623,0.134177574,7.63051303
4975,341.2728659,341.2728659,0.967326918,1.020159953,1.013237872,0.133578891,7.677157502
4976,341.3414634,341.3414634,0.96919019,1.018962491,1.015649147,0.131564225,7.782247259
4977,341.410061,341.410061,0.96900496,1.014809177,1.021025657,0.129271535,7.879496236
4978,341.4786585,341.4786585,0.968138526,1.019364012,1.014639522,0.128662535,7.948193335
4979,341.5472561,341.5472561,0.962886808,1.015143438,1.017117101,0.128590316,7.912237537
4980,341.6158537,341.6158537,0.968749462,1.014912659,1.014972398,0.128764134,7.896297793
4981,341.6844512,341.6844512,0.967754915,1.01534814,1.016228486,0.129930014,7.825195559
4982,341.7530488,341.7530488,0.973384454,1.016798525,1.014818566,0.13035633,7.812002359
4983,341.8216463,341.8216463,0.979531694,1.014733441,1.014684306,0.130061099,7.818897517
4984,341.8902439,341.8902439,0.982415196,1.016699518,1.014802529,0.129815781,7.853871053
4985,341.9588415,341.9588415,0.980944323,1.018606168,1.010396995,0.129487517,7.888402447
4986,342.027439,342.027439,0.96790392,1.020404337,1.011530201,0.130312185,7.848871631
4987,342.0960366,342.0960366,0.972757686,1.013265995,1.018271214,0.131806072,7.706329538
4988,342.1646341,342.1646341,0.963112284,1.019824018,1.015792452,0.131777798,7.755314189
4989,342.2332317,342.2332317,0.969548725,1.017713985,1.018296958,0.130530154,7.810131012
4990,342.3018293,342.3018293,0.97088383,1.017895038,1.014145612,0.12799504,7.966791891
4991,342.3704268,342.3704268,0.968212666,1.016762373,1.016733934,0.125274503,8.136275522
4992,342.4390244,342.4390244,0.977026315,1.019850597,1.012148058,0.123327046,8.302201725
4993,342.507622,342.507622,0.985569658,1.019680378,1.014011775,0.121772157,8.414212919
4994,342.5762195,342.5762195,0.987442827,1.018870881,1.015342499,0.121656095,8.426126326
4995,342.6448171,342.6448171,0.989496722,1.017280224,1.015690489,0.121914536,8.392536702
4996,342.7134146,342.7134146,0.984259215,1.018505484,1.014925207,0.122130002,8.384422195
4997,342.7820122,342.7820122,0.983204184,1.018427084,1.01488794,0.12201021,8.389645515
4998,342.8506098,342.8506098,0.9831501,1.01501434,1.015641089,0.121590938,8.3860987
4999,342.9192073,342.9192073,0.986324891,1.012671247,1.019303801,0.122477898,8.299134493
5000,342.9878049,342.9878049,0.996070143,1.018800236,1.010977807,0.122981867,8.307772636
5001,343.0564024,343.0564024,0.988325948,1.015088425,1.013621212,0.12369147,8.224430292
5002,343.125,343.125,0.983638101,1.016350472,1.015950954,0.123577937,8.24348632
5003,343.1935976,343.1935976,0.985213676,1.014437613,1.018779632,0.12415555,8.189569089
5004,343.2621951,343.2621951,0.991264714,1.013455103,1.019305119,0.1263622,8.037803165
5005,343.3307927,343.3307927,0.98789359,1.012593115,1.019848006,0.126377216,8.031243509
5006,343.3993902,343.3993902,0.991623751,1.008298422,1.022880705,0.125908124,8.028718125
5007,343.4679878,343.4679878,1.008904028,1.012666549,1.019128487,0.124687332,8.144030294
5008,343.5365854,343.5365854,1.008023373,1.016649268,1.013426979,0.123424121,8.258066147
5009,343.6051829,343.6051829,1.01198295,1.017585123,1.010782403,0.121779284,8.378592745
5010,343.6737805,343.6737805,1.007039541,1.008508699,1.022512889,0.119131072,8.491378607
5011,343.742378,343.742378,1.000149974,1.011181682,1.019715123,0.117885705,8.606704166
5012,343.8109756,343.8109756,0.999235111,1.018860681,1.013233156,0.117302532,8.725239454
5013,343.8795732,343.8795732,0.990446653,1.014250765,1.017223262,0.117555636,8.663670978
5014,343.9481707,343.9481707,0.997536884,1.012638281,1.018217176,0.117072865,8.680101902
5015,344.0167683,344.0167683,0.997510555,1.014330089,1.017722304,0.116281022,8.751264064
5016,344.0853659,344.0853659,0.997497624,1.014636191,1.013187354,0.116618774,8.731266945
5017,344.1539634,344.1539634,1.015798432,1.012324751,1.020170944,0.116389114,8.73885094
5018,344.222561,344.222561,1.003607661,1.015945644,1.017540737,0.115280471,8.855385134
5019,344.2911585,344.2911585,1.00565576,1.012585085,1.018864375,0.115089421,8.833702141
5020,344.3597561,344.3597561,1.013435799,1.01477663,1.018115946,0.115447559,8.81612437
5021,344.4283537,344.4283537,1.016060379,1.013610646,1.018578641,0.115842045,8.771907506
5022,344.4969512,344.4969512,1.013590145,1.019611507,1.013703917,0.117204125,8.72955906
5023,344.5655488,344.5655488,1.010843777,1.016587671,1.014676909,0.116428626,8.770452492
5024,344.6341463,344.6341463,1.016196701,1.014631175,1.013891007,0.113560005,8.974505186
5025,344.7027439,344.7027439,1.016368973,1.009702524,1.01816269,0.110497864,9.183940696
5026,344.7713415,344.7713415,1.025741113,1.014195735,1.011552219,0.107811216,9.462171385
5027,344.839939,344.839939,1.028587663,1.013610646,1.012797247,0.106229595,9.548796808
5028,344.9085366,344.9085366,1.035348877,1.011548403,1.011646137,0.106415158,9.571088791
5029,344.9771341,344.9771341,1.032363994,1.012497983,1.014147134,0.107130973,9.526914835
5030,345.0457317,345.0457317,1.022894674,1.008529145,1.017260939,0.109559097,9.291334083
5031,345.1143293,345.1143293,1.026799343,1.007428546,1.026942592,0.111751004,9.136657207
5032,345.1829268,345.1829268,1.02625565,1.017523218,1.016752034,0.1131456,9.182994104
5033,345.2515244,345.2515244,1.031485361,1.013209989,1.020357417,0.112440539,9.23292813
5034,345.320122,345.320122,1.025313806,1.014534237,1.017679799,0.111082181,9.343316563
5035,345.3887195,345.3887195,1.037420164,1.015261894,1.016635899,0.108276262,9.538687791
5036,345.4573171,345.4573171,1.030405389,1.010806592,1.021328855,0.105659298,9.691860268
5037,345.5259146,345.5259146,1.041360341,1.014517978,1.012544284,0.102991022,9.981239042
5038,345.5945122,345.5945122,1.055991267,1.010751316,1.016569384,0.102523239,10.02285008
5039,345.6631098,345.6631098,1.052046568,1.010991814,1.013118756,0.102718529,9.531894899
5040,345.7317073,345.7317073,1.051357628,1.011587932,1.01162821,0.103018203,10.04313195
5041,345.8003049,345.8003049,1.049019872,1.014726098,1.010756326,0.104627264,9.887945882
5042,345.8689024,345.8689024,1.047170128,1.013550605,1.014715926,0.106072143,9.696825212
5043,345.9375,345.9375,1.034324904,1.014741764,1.01113538,0.10750113,9.587532305
5044,346.0060976,346.0060976,1.028355545,1.016775352,1.013997428,0.109404431,9.489738357
5045,346.0746951,346.0746951,1.020407712,1.019336368,1.014485423,0.110978266,9.411898221
5046,346.1432927,346.1432927,1.027693942,1.014255424,1.019998269,0.109564443,9.48090228
5047,346.2118902,346.2118902,1.013717314,1.013878085,1.020489194,0.108073223,9.535183245
5048,346.2804878,346.2804878,1.020585548,1.011737184,1.019715985,0.107170063,9.519259753
5049,346.3490854,346.3490854,1.01979195,1.009862331,1.026551175,0.106479721,9.529473412
5050,346.4176829,346.4176829,1.023210252,1.015015191,1.022548872,0.107578979,9.467169546
5051,346.4862805,346.4862805,1.012552657,1.017861688,1.017837985,0.107234481,9.531894899
5052,346.554878,346.554878,1.005184051,1.015333106,1.020142082,0.106520684,9.584388287
5053,346.6234756,346.6234756,1.021977577,1.014783695,1.020337147,0.105201842,9.707964066
5054,346.6920732,346.6920732,1.011810841,1.019420925,1.01872582,0.103565904,9.896923096
5055,346.7606707,346.7606707,1.019025795,1.018018048,1.014076188,0.101564201,10.07685678
5056,346.8292683,346.8292683,1.011383754,1.016189607,1.015567291,0.100333904,10.22740652
5057,346.8978659,346.8978659,1.030248209,1.012747886,1.020889797,0.100129522,10.29816408
5058,346.9664634,346.9664634,1.034550131,1.008987372,1.02323342,0.098747329,10.47292625
5059,347.035061,347.035061,1.04116616,1.009844218,1.023133572,0.099068252,10.4644698
5060,347.1036585,347.1036585,1.037614547,1.007555401,1.01872582,0.09746617,10.57587884
5061,347.1722561,347.1722561,1.05031609,1.013783161,1.02000309,0.09613218,10.74658059
5062,347.2408537,347.2408537,1.033125273,1.011785354,1.01836589,0.092724065,11.11075137
5063,347.3094512,347.3094512,1.042427204,1.008457252,1.020742035,0.090392388,11.43271486
5064,347.3780488,347.3780488,1.059155746,1.008066401,1.01453721,0.088069796,11.96193572
5065,347.4466463,347.4466463,1.084956533,1.002531479,1.020931039,0.087598339,12.25442842
5066,347.5152439,347.5152439,1.082062448,1.00957409,1.018356484,0.087312084,12.51130039
5067,347.5838415,347.5838415,1.089061828,1.008463221,1.016958949,0.087733123,12.36557047
5068,347.652439,347.652439,1.073068754,1.00467733,1.017662349,0.087325774,12.33377764
5069,347.7210366,347.7210366,1.104695954,1.007292629,1.015870527,0.086665701,12.47639105
5070,347.7896341,347.7896341,1.099987486,1.005991826,1.018356484,0.08487145,12.64167418
5071,347.8582317,347.8582317,1.09960191,1.004995128,1.01213156,0.084006557,12.61544291
5072,347.9268293,347.9268293,1.10040401,1.005589067,1.016808445,0.084094332,12.5842265
5073,347.9954268,347.9954268,1.092795532,1.008675704,1.01707134,0.08444303,12.71553658
5074,348.0640244,348.0640244,1.110673311,1.007425548,1.018378639,0.085995358,12.57551026
5075,348.132622,348.132622,1.098342161,1.006682889,1.02397851,0.083727034,13.01651869
5076,348.2012195,348.2012195,1.126380195,1.015255507,1.004529722,0.081655268,13.60211274
5077,348.2698171,348.2698171,1.128903601,0.992478937,1.021387648,0.079001142,13.86260953
5078,348.3384146,348.3384146,1.165082954,1.000382887,1.01308817,0.076992979,14.80589841
5079,348.4070122,348.4070122,1.229098295,1.002220479,1.000145056,0.076014209,15.60542588
5080,348.4756098,348.4756098,1.263107875,1.001486582,0.997913074,0.076120303,16.27591392
5081,348.5442073,348.5442073,1.304566444,0.985096593,1.012052829,0.077100366,16.12907101
5082,348.6128049,348.6128049,1.342351467,0.979117293,1.022369987,0.077763389,16.28042947
5083,348.6814024,348.6814024,1.340020338,0.989018397,1.006701149,0.078212738,16.53885435
5084,348.75,348.75,1.305955773,0.986721723,1.016197765,0.078202508,16.40024666
5085,348.8185976,348.8185976,1.281898985,0.990197315,1.011211385,0.077803923,16.05682602
5086,348.8871951,348.8871951,1.293246075,0.997241046,1.005674382,0.077311791,15.81590115
5087,348.9557927,348.9557927,1.270787833,0.981032068,1.027897188,0.076979158,15.19979854
5088,349.0243902,349.0243902,1.282020684,0.989139111,1.021028872,0.075610718,15.65541741
5089,349.0929878,349.0929878,1.267609415,0.98139164,1.015973497,0.074701425,15.37780282
5090,349.1615854,349.1615854,1.245421451,0.986703135,1.022425349,0.074022925,15.24514899
5091,349.2301829,349.2301829,1.206088361,0.988740784,1.021218237,0.074241272,14.9212165
5092,349.2987805,349.2987805,1.198700215,0.995676865,1.019460625,0.07669127,14.6730239
5093,349.367378,349.367378,1.160529813,0.995363455,1.016646114,0.079491682,14.71000368
5094,349.4359756,349.4359756,1.21533343,0.992071639,1.01519612,0.080589048,15.43116929
5095,349.5045732,349.5045732,1.2618018,0.985327085,1.013512018,0.081614673,15.72148501
5096,349.5731707,349.5731707,1.251279177,0.987968332,1.003655657,0.080302392,16.50972053
5097,349.6417683,349.6417683,1.328149947,0.980370863,1.010715471,0.078585358,16.685953
5098,349.7103659,349.7103659,1.353692304,0.965210437,1.015097503,0.077712056,16.30090356
5099,349.7789634,349.7789634,1.422645881,0.973472272,1.001595654,0.077748434,16.42751797
5100,349.847561,349.847561,1.405625006,0.97160803,1.008676333,0.080172832,16.05828095
5101,349.9161585,349.9161585,1.362099587,0.970899726,1.018141257,0.083888445,15.81501341
5102,349.9847561,349.9847561,1.350391718,0.973231177,1.011118594,0.087941366,15.52902581
5103,350.0533537,350.0533537,1.401169045,0.972657393,1.015418979,0.089621031,15.70222722
5104,350.1219512,350.1219512,1.357498508,0.971999514,1.009835285,0.088945437,15.97812028
5105,350.1905488,350.1905488,1.330368435,0.986239803,0.996978309,0.088626107,16.26960076
5106,350.2591463,350.2591463,1.310888324,0.976482185,1.008334811,0.088815011,15.90115216
5107,350.3277439,350.3277439,1.302472517,0.98135975,1.011982757,0.089516646,15.59006477
5108,350.3963415,350.3963415,1.304603447,0.985779916,1.00219387,0.088424936,15.64046521
5109,350.464939,350.464939,1.263558132,0.988025621,1.002146463,0.086206506,15.27497294
