Depth_cm,Age_BP_Sh20_min,Age_BP_Sh20_max,Age_BP_Sh20_median,Age_BP_Sh20_mean,Mo_TSN,Mo_Ca_Ti,Mo_Fe_Mn,Mo_Br_Ti,Mo_Ti_inc+coh,Mo_Ti_(inc_coh),Cr_TSN,Ca_Ti-Cr,Zr_Ti-Cr,Br_Ti-Cr,S_Ti-Cr,Cr_Ti_inc+coh,Cr_Ti_inc_coh
84.6,9103.91,9939.7,9337.87,9367.52,0.519113244,0.25811551,2.238775671,-1.025598418,-1.449582567,2.181889154,0.545155439,0.346802148,-1.637659192,-1.960444712,-1.794383795,-0.514050956,3.470437394
84.7,9137.39,9957.43,9373.59,9406.9,0.564946414,0.344527179,2.028706333,-1.161548395,-1.307480638,2.312882259,0.51722905,0.272142126,-1.662932633,-2.062887933,-2.066267674,-0.514719635,3.492941766
84.8,9170.7,9975.29,9413.62,9446.28,0.549460339,0.357609602,2.258611885,-1.472883084,-1.25986516,2.356287303,0.521587157,0.238849009,-1.781844354,-2.326810629,-1.847596385,-0.475923446,3.547874124
84.9,9202.02,9990.76,9463.1,9485.67,0.491819683,0.368466476,2.09717853,-0.765060197,-1.387093369,2.247813732,0.57672281,0.447686713,-1.556219295,-2.262742437,-1.694334837,-0.484192057,3.398513344
85,9231.98,10006.46,9515.61,9525.05,0.425040745,0.240467107,2.051164034,-0.42580997,-1.493099794,2.167581027,0.573129149,0.380467422,-1.614816123,-1.956682372,-1.637679006,-0.452905501,3.441241934
85.1,9261.72,10023.92,9567.68,9564.43,0.394388286,0.204320833,2.083978735,-0.220719244,-1.560272476,2.079040894,0.475920921,0.306719011,-1.565904614,-1.520728119,-1.710641422,-0.546329286,3.47445766
85.2,9292.15,10041.4,9623.46,9603.82,0.379397224,0.203970583,1.875960424,-0.115259838,-1.56604632,2.083012522,0.453091637,0.267307867,-1.473036794,-1.408647193,-1.752783069,-0.584076752,3.378623302
85.3,9319.33,10062.52,9675.16,9643.2,0.374529923,0.181967796,2.004075108,-0.157879372,-1.607809215,2.037013841,0.466399123,0.298847784,-1.530076835,-1.297881653,-1.861920778,-0.588916774,3.394648163
85.4,9337.08,10085.01,9725.45,9682.58,0.371886827,0.208458066,2.012370399,-0.130829102,-1.679187743,1.976189679,0.438625755,0.30682516,-1.477470999,-1.294868456,-1.732481169,-0.668094358,3.26738603
85.5,9355.84,10107.47,9777.12,9721.96,0.374942328,0.221308143,2.075287746,-0.262100056,-1.636569472,2.010500175,0.385712641,0.262657958,-1.715481041,-1.223006383,-1.904088858,-0.753436648,3.262660746
85.6,9371.22,10144.44,9827.32,9761.35,0.419619837,0.234208852,2.038181621,-0.29081083,-1.650393299,1.99897622,0.400877381,0.299280848,-1.651333143,-1.537865035,-2.002487744,-0.725494539,3.305541798
85.7,9385.72,10202.92,9876.64,9800.73,0.394875192,0.285485165,2.018515041,-0.199740806,-1.672465595,1.975035929,0.377016673,0.328013485,-1.416315836,-1.362037273,-2.027891267,-0.828891141,3.263449792
85.8,9398.7,10268.82,9917.81,9840.11,0.38376825,0.332807043,2.06553932,-0.395722002,-1.615379418,2.048322264,0.370835152,0.33478694,-1.661286714,-1.332227995,-1.85210123,-0.817560243,3.230198779
85.9,9413.38,10336.89,9956,9879.5,0.310453469,0.311799265,2.000328886,-0.125914979,-1.785913658,1.902112155,0.408170501,0.34753607,-1.819027533,-1.377378596,-2.074300038,-0.712885295,3.317994333
86,9425.35,10401.79,9994.8,9918.88,0.287900172,0.180583855,2.069746898,0.016551331,-1.784923171,1.891767041,0.344604752,0.395556022,-1.448228576,-1.153421944,-1.731953713,-0.896554951,3.125650658
86.1,9465.52,10409.73,10022.2,9949.92,0.255070037,0.238576892,1.880109924,0.187185786,-1.908076786,1.765696002,0.280904026,0.262874274,-1.687024622,-0.917133793,-1.694644019,-0.975634682,3.01378506
86.2,9503.71,10418.37,10051.26,9980.96,0.251141484,0.173235927,1.803019151,-0.019499242,-1.845069579,1.818441497,0.27469214,0.256761964,-1.35235924,-1.023598903,-1.792886693,-0.937952657,3.070683207
86.3,9542.96,10425.78,10080.07,10012,0.283299109,0.158412058,1.91885798,-0.412570975,-1.711844043,1.938201878,0.309286284,0.294485752,-1.552472774,-1.174329158,-1.940402992,-0.886155641,3.128224488
86.4,9583.15,10434.92,10104.33,10043.04,0.343716773,0.159104843,2.18831125,-0.612027843,-1.569787314,2.070627314,0.313396155,0.231088272,-1.671167943,-1.285817062,-1.807750661,-0.786513746,3.30303952
86.5,9622.85,10444.61,10131.45,10074.08,0.400956127,0.120181829,2.0175654,-1.022348055,-1.430384452,2.214327169,0.383286467,0.329785746,-1.915104723,-1.631518618,-2.045780591,-0.682331322,3.351473244
86.6,9660.56,10452.06,10155.86,10105.12,0.340814842,0.15036301,2.067058851,-0.81611017,-1.624318587,2.072414796,0.54636854,0.250289185,-1.63439801,-2.027485516,-2.483417472,-0.340915017,3.626154992
86.7,9700.22,10459.21,10181.16,10136.16,0.208951479,0.135267446,1.956473586,-0.349248085,-1.89063128,1.807616039,0.49563641,0.257564302,-1.707178178,-2.357072918,-2.296116492,-0.423796543,3.535675261
86.8,9736.83,10467.09,10204.16,10167.2,0.178967367,0.163868155,1.958875722,-0.051400932,-2.029394918,1.683872487,0.241051182,0.221628798,-1.823647039,-1.27143342,-1.755953397,-1.021129459,3.072535598
86.9,9774.42,10477.37,10230.18,10198.24,0.175610208,0.224336254,1.909683407,-0.066443114,-2.000623213,1.706436547,0.229491003,0.191974567,-1.51789104,-1.288479034,-1.548273669,-1.077187906,3.019491888
87,9812.89,10487.52,10270.58,10229.28,0.179947208,0.141957372,2.088439406,-0.141564479,-1.900559439,1.788959706,0.237177853,0.224252441,-1.268292267,-1.042944971,-1.55984637,-1.045908112,2.97430976
87.1,9849.52,10501.06,10307.9,10260.32,0.22487177,0.181414724,2.091220117,-0.320615393,-1.744509082,1.94020879,0.257599672,0.231684214,-1.697450766,-1.327999295,-1.756428626,-0.92901181,3.080356804
87.2,9885.98,10513.74,10341.56,10291.36,0.258901497,0.144864418,1.842672237,-0.389288253,-1.6705437,2.02052511,0.334823289,0.233531466,-2.050422724,-1.318923495,-2.080385947,-0.720093827,3.287636244
87.3,9925.11,10527.8,10376.26,10322.4,0.252408141,0.118896281,1.978254384,-0.20157718,-1.80218074,1.899502156,0.385158355,0.227307775,-1.710423466,-1.562977389,-2.052107551,-0.604930421,3.394824296
87.4,9963.99,10565.51,10402.13,10353.44,0.300138679,0.068605761,2.075576915,-0.103248445,-1.779727424,1.92291283,0.317924022,0.196389618,-1.471142478,-1.356633269,-1.788676149,-0.764779515,3.181661153
87.5,10002.09,10620.98,10424.51,10384.48,0.28448269,-0.060660595,2.033951423,-0.050222356,-1.809496189,1.884489844,0.379217719,0.042743656,-1.733360452,-1.494201213,-2.10254027,-0.615630749,3.385574063
87.6,10040.36,10683.16,10445.27,10415.52,0.209948364,0.087068257,2.064756432,0.055997609,-1.904282208,1.791359214,0.304339197,0.086745167,-1.567451863,-1.156047101,-1.893196746,-0.804739111,3.199046477
87.7,10076.31,10748.45,10461.06,10446.56,0.218048182,0.081428571,1.80984452,0.135621384,-1.943074735,1.740099659,0.277817245,0.202691133,-1.738029858,-1.142809291,-1.669976585,-0.94204653,3.100169553
87.8,10112.2,10813.86,10477.23,10477.6,0.250506238,0.080740653,2.161382367,-0.026407056,-1.873642545,1.791879643,0.261795597,0.222469231,-1.423740072,-1.117130199,-1.776390833,-0.955690485,3.067749091
87.9,10149.7,10880.02,10494.46,10508.64,0.283723681,0.102583921,1.916041643,-0.171276004,-1.760804265,1.909385449,0.307466598,0.227526897,-1.31011044,-1.422688085,-1.626217592,-0.850005822,3.166735031
88,10184.88,10946.95,10510.74,10539.68,0.307141896,0.08043528,2.031281387,-0.099946048,-1.734826741,1.926664803,0.332511112,0.22455721,-1.380624659,-1.334743102,-1.907659364,-0.801537186,3.188910574
88.1,10206.13,10947.67,10519.36,10549.3,0.315349065,0.133517221,2.147807196,-0.06112817,-1.757604806,1.912359695,0.32710808,0.152157435,-1.592629634,-1.441823336,-1.98589138,-0.722666088,3.389398586
88.2,10224.47,10949.15,10528.32,10558.91,0.314437567,0.141008887,1.997830703,-0.066379626,-1.791270667,1.881765062,0.352964559,0.139380704,-1.586712299,-1.490446163,-1.946194056,-0.674391894,3.310553381
88.3,10246.89,10950.74,10536.28,10568.52,0.284172193,0.115865313,2.09882463,-0.071012771,-1.796771467,1.886374642,0.348571539,0.262430806,-1.62102783,-1.401400541,-1.740097633,-0.775180415,3.196710125
88.4,10265.7,10952.83,10545.62,10578.14,0.25665245,0.156434783,2.073471352,-0.003198702,-1.871683515,1.826162705,0.328969522,0.242211305,-1.508946869,-1.175091732,-1.938519725,-0.793355431,3.185059881
88.5,10281.73,10954.35,10554.81,10587.75,0.256120425,0.012457177,1.9483935,0.00218178,-1.815162095,1.898513198,0.327236722,0.287954698,-1.586385745,-1.477962096,-1.666865331,-0.819866251,3.177129365
88.6,10303.71,10956.2,10566.13,10597.36,0.244387787,0.052994099,1.986337823,0.013405215,-1.870902685,1.835370346,0.302014864,0.284766467,-1.379320381,-0.967645488,-1.86362022,-0.866653197,3.123288389
88.7,10322.18,10958.52,10575.66,10606.97,0.283962986,0.067376571,2.061091252,-0.071087245,-1.771008676,1.92741564,0.267475745,0.263629446,-1.422327148,-1.034937322,-1.807429932,-0.940034672,3.06210714
88.8,10336.74,10960,10584.55,10616.59,0.202260654,0.209528018,2.084039781,0.030173824,-1.971994682,1.742451352,0.342316209,0.20461462,-1.650189273,-1.214001375,-1.77131504,-0.80092271,3.129614483
88.9,10353.71,10963.45,10594.25,10626.2,0.188469453,0.240461662,1.930772356,0.089471282,-1.93565927,1.779270144,0.308313878,0.237914729,-1.407507541,-1.289002914,-1.827275987,-0.892729783,3.067546031
89,10370.76,10964.67,10604.1,10635.81,0.182910796,0.135044325,1.769327753,0.183254834,-1.935558247,1.783264906,0.262813766,0.2270053,-1.304103217,-1.071807017,-1.800529627,-0.921535632,3.079436716
89.1,10387.85,10965.89,10613.76,10645.42,0.203405041,0.202814655,1.79174927,-0.014547698,-1.787878396,1.879655186,0.276671736,0.17637745,-1.301316375,-1.055179123,-1.906827732,-0.880994366,3.129264051
89.2,10405.06,10967.47,10622.92,10655.04,0.211196885,0.154809301,1.718961112,0.066251362,-1.796970059,1.89495811,0.329623405,0.260141743,-1.468497332,-1.076707938,-1.667222283,-0.78141725,3.15426968
89.3,10417.4,10969.45,10633.14,10664.65,0.230498289,0.144773431,1.809300666,0.079315515,-1.727147261,1.948872588,0.342200187,0.238780087,-1.284836048,-1.089919844,-1.661091425,-0.735505371,3.195519928
89.4,10430.97,10971.78,10643.84,10674.26,0.217558066,0.081900783,1.867254151,0.020145407,-1.73760592,1.930346165,0.359546941,0.223516431,-1.510862958,-1.103313628,-1.579284434,-0.693505384,3.263338833
89.5,10443.67,10973.75,10653.84,10683.88,0.219369933,0.131400538,1.849381803,0.018949445,-1.756610478,1.925799581,0.349568992,0.16541838,-1.531343966,-1.08102979,-1.666598971,-0.686593869,3.205753981
89.6,10456,10976.7,10663.92,10693.49,0.215953809,0.1288806,1.840620964,-0.029214716,-1.731703516,1.928552498,0.334145732,0.208445109,-1.52925794,-1.176186021,-1.552294108,-0.721207075,3.232546839
89.7,10461.59,10981,10673.88,10703.1,0.189097504,0.119494732,1.610940078,-0.066242607,-1.795541603,1.884125603,0.344116798,0.225388824,-1.406563383,-1.347980157,-1.644893586,-0.706277132,3.267057593
89.8,10473.95,10983.78,10684.38,10712.71,0.194013666,0.214197171,1.67431154,-0.038828788,-1.822274468,1.837218058,0.360147599,0.196349186,-1.653443337,-1.348277172,-1.743140702,-0.639575398,3.21219817
89.9,10486.98,10987.09,10697.38,10722.33,0.173376019,0.051042588,1.834819728,0.027781333,-1.806917444,1.871869287,0.32932829,0.105629487,-1.660601331,-1.226463809,-1.839450024,-0.661233849,3.297330989
90,10497.6,10991.23,10708.35,10731.94,0.184319901,0.047870182,1.946626383,0.09542223,-1.852859172,1.827482814,0.28911014,0.227279854,-1.601303098,-1.127072333,-1.719807725,-0.835563372,3.160955957
90.1,10505.01,10993.03,10713.79,10736.23,0.197932271,0.048894234,1.799971846,-0.052406415,-1.802535167,1.883094941,0.305140786,0.169381998,-1.653309013,-1.226797752,-1.850535288,-0.771613439,3.144625838
90.2,10517.47,10994.43,10718.33,10740.52,0.210834948,0.116413166,1.701480013,0.080749098,-1.839281383,1.842665752,0.293790921,0.189115907,-1.620821362,-1.289122547,-1.699579113,-0.806268731,3.159862834
90.3,10523.36,10995.87,10722.76,10744.8,0.212752998,0.059265165,2.166345169,0.00279617,-1.82904112,1.842707813,0.315153217,0.176986259,-1.647725185,-1.133841999,-1.676913574,-0.781946364,3.152232025
90.4,10528.38,10997.99,10728.46,10749.09,0.226651022,0.020814122,1.855693387,-0.12513086,-1.70779233,1.984109322,0.341497253,0.197457864,-1.413540707,-1.183013668,-1.690042357,-0.767629563,3.132050918
90.5,10534.25,11001.06,10733.9,10753.38,0.236315152,0.112124865,1.752635116,-0.206501424,-1.590816895,2.063809771,0.343694641,0.172505164,-1.695383883,-1.305004748,-1.808006522,-0.700638356,3.199725323
90.6,10541.02,11003.24,10739.37,10757.67,0.211019323,0.109164029,1.94615889,-0.156640703,-1.645890399,2.022580086,0.368896496,0.207760551,-1.545902448,-1.280671571,-1.911448928,-0.645606903,3.202084775
90.7,10547.47,11005.45,10745.17,10761.95,0.223390621,0.068288889,1.886334987,-0.2854353,-1.572027191,2.089834857,0.394759156,0.18532711,-1.523411762,-1.420949972,-1.8842516,-0.557670119,3.326001831
90.8,10552.94,11008.18,10750.23,10766.24,0.23024633,0.075586028,1.888927662,-0.134611138,-1.583086999,2.047898569,0.378602922,0.163375102,-1.319097592,-1.198817998,-1.832085747,-0.594339329,3.255318492
90.9,10556.62,11010.26,10753.4,10770.53,0.231024369,0.165003797,1.737217358,-0.049186496,-1.680397489,1.85347628,0.395533939,0.22300755,-1.497401911,-1.221013709,-1.731264382,-0.610423421,3.182027306
91,10559.67,11011.38,10756.86,10774.82,0.218486214,0.160488711,1.729493829,0.071450036,-1.829975187,1.772890247,0.416781268,0.237282306,-1.231870019,-1.114316875,-1.777852664,-0.624984618,3.07702373
91.1,10563.13,11012.8,10761.56,10779.11,0.208341642,0.117440921,1.875061263,-0.077382923,-1.84693909,1.772748554,0.347010151,0.18077625,-1.344674987,-1.003857833,-1.58731258,-0.732485005,2.975879077
91.2,10566.61,11015.46,10765.93,10783.39,0.170826752,0.147303394,2.06075666,0.115419572,-1.998549934,1.638281041,0.315283717,0.230143516,-1.119431859,-1.171018894,-1.417001323,-0.861159269,2.828752287
91.3,10569.12,11017.54,10771.07,10787.68,0.168125669,0.304743158,1.648757695,0.326649661,-2.180024309,1.451843084,0.305079296,0.276338402,-1.320077991,-0.909677036,-1.37199579,-0.923367655,2.792088207
91.4,10571.48,11020.08,10776.2,10791.97,0.15566468,0.314235369,1.826979106,0.338300452,-2.274745408,1.383540186,0.269786697,0.356535301,-1.073508016,-0.733356586,-1.340323912,-1.116869612,2.59297253
91.5,10574.57,11022.47,10781,10796.26,0.14203878,0.387686374,2.042841401,0.463644181,-2.427641611,1.240897647,0.237624507,0.488214081,-0.841217328,-0.546597699,-1.06786496,-1.35343422,2.415607844
91.6,10576.46,11024.27,10786.22,10800.54,0.138399783,0.370801985,1.799380242,0.373919691,-2.329588863,1.32248487,0.241954299,0.474002328,-0.949186638,-0.825380351,-0.974010221,-1.273999126,2.564606538
91.7,10579.38,11027.15,10789.43,10804.83,0.165067932,0.481928525,1.694980733,0.383821674,-2.323641713,1.301770317,0.251749747,0.445161444,-1.336054041,-0.752847856,-0.929680864,-1.196999903,2.662445297
91.8,10582.5,11030.06,10795.38,10809.12,0.15985275,0.384983441,1.703788855,0.405641443,-2.275234059,1.34833337,0.275309356,0.505149978,-1.093733526,-0.978574607,-0.887639972,-1.203809915,2.613509874
91.9,10584.2,11032.2,10799.72,10813.41,0.180452294,0.239745845,1.588471211,0.289887418,-2.09303579,1.527608448,0.259112395,0.484693094,-1.37201803,-0.955328586,-0.902412566,-1.192717638,2.620139527
92,10587.82,11035.3,10802.9,10817.7,0.218900635,0.334995136,1.800571029,0.254772166,-2.044348814,1.576614536,0.271968572,0.363075379,-1.437558397,-0.821257967,-0.995126141,-1.040920645,2.782748964
92.1,10596.84,11036.43,10806.99,10821.95,0.22702784,0.155366198,1.845911478,0.1052564,-1.913939262,1.72822635,0.317758286,0.341037011,-1.267017258,-0.947117116,-1.224846034,-0.892336187,2.897873956
92.2,10603.99,11037.92,10812.67,10826.21,0.240229646,0.179060507,1.827645122,-0.050102233,-1.831048968,1.839360972,0.328733698,0.263257543,-1.404066568,-1.323639139,-1.436712286,-0.831061182,3.122066388
92.3,10611.03,11040.67,10816.44,10830.47,0.248404695,0.247675323,1.834614595,-0.203952657,-1.733817069,1.93437931,0.368240507,0.277063001,-1.504968379,-1.361546237,-1.58970446,-0.704636286,3.171723636
92.4,10617.68,11043.57,10819.19,10834.72,0.195665046,0.267038325,1.967124443,-0.053782274,-1.89552535,1.755803489,0.367190333,0.32865241,-1.571136724,-1.682287176,-1.481446807,-0.709969985,3.222213722
92.5,10622.6,11044.85,10820.65,10838.98,0.189327293,0.263819954,2.052183489,-0.123243927,-1.908009127,1.767309347,0.363194466,0.392879862,-1.733954769,-1.576346915,-1.625145532,-0.739390252,3.105758644
92.6,10630.55,11046.08,10824.92,10843.24,0.166144861,0.089359353,2.267837107,-0.174505276,-1.980299049,1.707651917,0.393076418,0.331085733,-1.533833983,-1.454044907,-1.872984442,-0.662565159,3.125929835
92.7,10636.27,11047.72,10828.45,10847.49,0.139806691,0.193179316,1.948526359,0.058791507,-2.165801205,1.523504822,0.238996145,0.287139065,-1.737192643,-1.271066772,-1.494154594,-1.04779888,2.863584389
92.8,10641.19,11050.6,10831.6,10851.75,0.140319491,0.192864482,1.733032044,0.003564681,-2.209375059,1.477934193,0.200267332,0.23577726,-1.351492614,-1.178861887,-1.469591926,-1.154754639,2.847069672
92.9,10646.98,11053.48,10833.2,10856,0.143743968,0.205372083,1.986417764,0.133989907,-2.206954134,1.466898268,0.188839482,0.200103893,-1.297831849,-1.164709664,-1.445378377,-1.190066998,2.837592822
93,10651.67,11056.55,10837.39,10860.26,0.187779653,0.189518793,2.089167275,0.050452612,-2.023975235,1.634089931,0.203429593,0.322936413,-1.568760302,-0.921330757,-1.194186512,-1.256603985,2.736696643
93.1,10656.03,11060.04,10841,10864.52,0.17038645,0.164713075,1.773399004,0.241518958,-2.089386995,1.570621275,0.223489285,0.332634459,-1.552262523,-1.062941183,-1.225996704,-1.146707481,2.7620595
93.2,10659.96,11061.62,10844.83,10868.77,0.151077089,0.141547199,1.869865726,0.078362595,-2.112907815,1.551451099,0.208533453,0.31869627,-1.226560852,-0.876822316,-1.253713098,-1.212644207,2.755274014
93.3,10664.19,11064.39,10848.45,10873.03,0.161386732,0.232844134,1.755004598,0.068534705,-2.142079137,1.529082851,0.202955321,0.268971014,-1.078438989,-0.990157627,-1.405130975,-1.264323357,2.736255887
93.4,10667.65,11066.97,10850.8,10877.29,0.154625672,0.120376409,2.011791645,0.120729064,-2.076570596,1.588227431,0.205266437,0.2036316,-1.094961955,-1.001099635,-1.293649413,-1.185641882,2.801303169
93.5,10671.8,11072.78,10854.14,10881.54,0.149554779,0.1449128,2.42959345,0.044374894,-2.141484272,1.51919758,0.208019568,0.311014217,-1.824693458,-0.855317205,-1.51906771,-1.232195182,2.792536241
93.6,10675.89,11080.13,10855.51,10885.8,0.166891881,0.107744331,1.969770108,0.06959865,-2.10919479,1.554176514,0.20438164,0.260549428,-1.315407761,-1.080143443,-1.417313822,-1.236687602,2.813343007
93.7,10680.46,11085.85,10857.8,10890.06,0.174487393,0.230930668,1.83893836,0.112891537,-2.138149712,1.518454335,0.212977327,0.175914032,-1.291045775,-1.373145958,-1.736130797,-1.106361949,2.90320063
93.8,10683.94,11093.6,10861.36,10894.31,0.178470746,0.20811839,1.843594065,-0.032875917,-2.062706758,1.584683048,0.236915683,0.195095327,-1.747000306,-1.102387964,-1.623340788,-1.032069654,2.982921743
93.9,10688.9,11102.72,10864.91,10898.57,0.202061804,0.099196447,2.2041008,-0.20693096,-1.884393341,1.77052589,0.225700687,0.179606206,-1.814630936,-1.596748374,-1.638539677,-1.087915843,2.904951631
94,10692.34,11112.47,10868.33,10902.83,0.213579506,0.036800843,2.044698278,-0.156886554,-1.843709777,1.811973429,0.243776488,0.163206153,-1.452190092,-1.142111968,-1.63403368,-0.995147497,3.021201863
94.1,10696.8,11114.39,10870.59,10907.02,0.183240105,0.209857113,1.836082079,0.19536963,-2.084081659,1.582192419,0.26021414,0.183720091,-1.603348812,-1.418240735,-1.754363476,-0.951229289,2.997644773
94.2,10701.9,11115.61,10873.67,10911.22,0.148609052,0.14296756,1.946656918,0.212078253,-2.098976197,1.569537411,0.242499729,0.183190088,-1.921770357,-1.053296568,-1.664944023,-0.997088254,2.959183317
94.3,10708.82,11116.67,10876.72,10915.42,0.132640547,0.231859527,1.69561755,0.436074655,-2.242013007,1.420852112,0.211558428,0.227724569,-1.267335479,-0.96228421,-1.892203763,-1.08109618,2.885136157
94.4,10717.41,11118.34,10881.8,10919.62,0.141535466,0.179716875,1.743831101,0.279164023,-2.138289459,1.525952323,0.215048474,0.163765296,-1.443478587,-0.952889758,-1.903829631,-1.090417513,2.819516159
94.5,10719.12,11121.36,10883.99,10923.81,0.164147804,0.114555466,1.905831063,-0.043111207,-1.911153851,1.764846596,0.19554979,0.330039154,-0.995393651,-0.553532833,-1.304466367,-1.307822228,2.605889986
94.6,10721.29,11124.06,10887.15,10928.01,0.148502502,0.21881274,2.036848876,0.196738029,-2.105035349,1.55504493,0.20906835,0.266730346,-1.718956826,-1.089744589,-1.58192959,-1.114118278,2.826720843
94.7,10725.62,11127.49,10890.82,10932.21,0.165290853,0.20979152,1.8200685,0.324102728,-2.057021996,1.615851619,0.226237479,0.183895252,-1.822294653,-0.935258446,-1.745454623,-0.991770265,2.898839853
94.8,10730.41,11130.13,10899.44,10936.41,0.204561243,0.144110344,1.90066219,0.586800668,-1.98527176,1.679250911,0.232658053,0.209164854,-2.129689892,-0.691939329,-1.524025777,-1.057040484,2.877768676
94.9,10735.15,11133.2,10909.59,10940.6,0.257094544,0.065714048,1.908143244,0.775943538,-1.872791958,1.769262566,0.31376467,0.164189458,-2.369169456,-0.599054161,-1.486929608,-0.786781144,3.159618336
95,10739.91,11137.46,10920.63,10944.8,0.257753644,-0.005002538,1.847858359,0.583064103,-1.821222432,1.819816657,0.362521469,0.274693946,-1.54832116,-0.459463488,-1.48553033,-0.752572092,3.203359279
95.1,10744.27,11141.25,10930.49,10949,0.233787962,-0.064181522,2.0772991,0.532952581,-1.810855993,1.828715172,0.375005627,0.113669003,-1.474319125,-0.769462356,-1.580263821,-0.603975597,3.272640701
95.2,10746.55,11142.38,10938.79,10953.2,0.189986175,0.151695622,1.937159698,0.577842541,-2.013566835,1.633575561,0.335454339,0.162713405,-1.550517416,-0.749800337,-1.63574167,-0.719877655,3.211108511
95.3,10750.62,11146.52,10948.46,10957.39,0.132622204,0.063126186,1.872308761,0.326439792,-2.074925402,1.597381307,0.256720733,0.227809217,-1.305102026,-0.734440664,-1.490738603,-0.963207956,3.022602729
95.4,10754.28,11150.64,10959.25,10961.59,0.120591387,0.104947288,1.586475972,0.004429104,-2.0923673,1.569149386,0.209054962,0.156344674,-1.47462935,-0.968265693,-1.672315223,-1.098354893,2.884585388
95.5,10757.56,11153.1,10966.89,10965.79,0.124234371,-0.005990364,2.115296094,-0.050923766,-2.047888033,1.596957105,0.195233857,0.14547431,-2.067017689,-1.619859658,-1.561867711,-1.131348724,2.947767012
95.6,10761.06,11157.18,10977.6,10969.99,0.116443338,0.068752891,1.930022143,0.171164729,-2.102084516,1.566093413,0.195246834,0.129375496,-1.780692478,-1.46759797,-1.702531901,-1.119613094,3.013750881
95.7,10763.71,11162.33,10988.11,10974.18,0.12112178,0.13900895,1.874388286,0.016349276,-2.152429118,1.514397531,0.185382591,0.155617376,-2.432352483,-1.173383832,-1.51287208,-1.197817133,2.869547592
95.8,10766.54,11168.38,10995.23,10978.38,0.153652667,0.018483406,1.853835451,-0.088357109,-2.006380934,1.668941436,0.194653678,0.207938626,-1.367801984,-1.32975863,-1.412880358,-1.197680001,2.872318017
95.9,10769.51,11173.66,11002.57,10982.58,0.190492124,0.111137564,1.981461953,-0.51509146,-2.009523604,1.682051196,0.202068093,0.224636972,-1.7746386,-1.14624967,-1.584306902,-1.159918763,2.89638541
96,10772.4,11179.39,11010.03,10986.78,0.19718074,0.031957825,2.219320737,-0.374254709,-1.960566212,1.740660655,0.253009986,0.089653547,-1.784177669,-1.966899507,-1.940963772,-0.939078934,3.104593228
96.1,10776.35,11180.77,11016.31,10991.35,0.160527854,-0.019716614,2.828562625,-0.167329136,-2.02007516,1.687606414,0.271528319,0.044293862,-1.360262156,-1.471012152,-2.04504342,-0.920469052,3.129965474
96.2,10780.06,11181.68,11023.21,10995.91,0.146443106,0.032957972,1.920334713,-0.169638028,-2.061112226,1.640640563,0.2211834,0.129536958,-1.370833273,-1.554709789,-1.597113638,-1.060391664,2.974480975
96.3,10782.67,11183.05,11029.74,11000.48,0.147928699,0.083809111,1.973453095,-0.277428487,-2.083408968,1.607004745,0.214359167,0.11466323,-1.635345741,-1.201466144,-1.694555906,-1.082161598,2.995787429
96.4,10785.28,11184.05,11035.26,11005.05,0.163724274,0.078516679,1.965294352,-0.058333597,-2.006929001,1.653549812,0.229559664,0.127477526,-1.493893521,-1.158937405,-1.618832258,-1.042680702,3.016025455
96.5,10787.81,11185.23,11042.08,11009.62,0.199681637,0.073499471,2.078761988,-0.285437374,-1.936728472,1.724500101,0.22617299,0.097324746,-2.121266034,-1.213911255,-1.655726652,-1.019151032,3.038710935
96.6,10789.15,11185.91,11049.24,11014.19,0.198746899,0.040824821,1.898201793,-0.308525772,-1.851568057,1.811005546,0.247452337,0.028633071,-1.823929823,-1.757585801,-2.213517757,-0.898128748,3.125353965
96.7,10790.94,11186.96,11060.5,11018.76,0.221664857,0.104188862,1.940549058,-0.491422866,-1.848635719,1.813479284,0.24470542,0.07145999,-1.476070965,-1.244266605,-1.67146738,-0.929761064,3.14427442
96.8,10794.27,11187.87,11067.65,11023.33,0.290613789,0.04849661,2.068856907,-0.555525066,-1.720515801,1.92223847,0.273191976,0.080416371,-1.500602351,-1.934795405,-1.838908465,-0.861092787,3.205230978
96.9,10797.13,11189.97,11078.83,11027.9,0.30516289,0.065366304,2.11388545,-0.705098118,-1.68940886,1.95297693,0.308440561,0.102697556,-1.700930239,-1.825868976,-2.244998284,-0.794151344,3.281876192
97,10798.39,11192.06,11086.74,11032.46,0.324897031,0.044092755,2.339051573,-1.06898873,-1.603994152,2.051364339,0.349065747,0.104817914,-2.032905861,-2.139600143,-2.259075984,-0.673338585,3.438681474
97.1,10799.93,11193.5,11095.61,11037.03,0.313546251,0.066512278,2.303252321,-0.91721463,-1.660680532,1.982896176,0.345827476,0.120430105,-2.247557196,-2.319439203,-1.965330764,-0.693912124,3.397697105
97.2,10801.89,11194.84,11101.49,11041.6,0.337949379,0.086071308,2.20948378,-0.986327481,-1.58060647,2.056068601,0.371952194,0.118024129,-1.768266137,-1.695376442,-2.138453077,-0.63386863,3.459658555
97.3,10804.01,11196.7,11106.61,11046.17,0.416223502,0.079734569,2.05557228,-1.18499819,-1.382632136,2.243977804,0.396505439,0.152293362,-2.567489766,-1.962152065,-2.554524789,-0.61745104,3.490700209
